Timestamp,RPM,Speed,Throttle,BrakePressure,Gear,OilPressure,EngineTemp,BatteryVoltage,EngineOn
0,6,0,3,0,1,20,1,140,1
10,18,0,6,0,1,20,2,140,1
20,36,0,9,0,1,20,3,140,1
30,60,0,12,0,1,20,4,140,1
40,90,0,15,0,1,20,5,140,1
50,126,1,18,0,1,21,6,140,1
60,168,1,21,0,1,21,7,140,1
70,216,2,24,0,1,22,8,140,1
80,270,2,27,0,1,22,9,140,1
90,330,3,30,0,1,23,10,140,1
100,396,3,33,0,1,23,11,140,1
110,468,4,36,0,1,24,12,140,1
120,546,5,39,0,1,25,13,140,1
130,630,6,42,0,1,26,14,140,1
140,720,7,45,0,1,27,15,140,1
150,816,8,48,0,2,28,16,140,1
160,918,9,51,0,2,29,17,140,1
170,1026,10,54,0,2,30,18,140,1
180,1140,11,57,0,2,31,19,140,1
190,1260,12,60,0,2,32,20,140,1
200,1386,13,63,0,2,33,21,140,1
210,1518,14,66,0,2,35,22,140,1
220,1656,15,69,0,2,36,23,140,1
230,1800,16,72,0,2,38,24,140,1
240,1950,17,75,0,2,39,25,140,1
250,2106,18,78,0,2,41,26,140,1
260,2268,19,81,0,2,42,27,140,1
270,2436,20,84,0,2,44,28,140,1
280,2610,21,87,0,3,46,29,140,1
290,2790,22,90,0,3,47,30,140,1
300,2976,23,93,0,3,49,31,140,1
310,3168,24,96,0,3,51,32,140,1
320,3366,25,99,0,3,53,33,140,1
330,3570,26,102,0,3,55,34,140,1
340,3774,27,102,0,3,57,35,140,1
350,3978,28,102,0,3,59,36,140,1
360,4182,29,102,0,4,61,37,140,1
370,4386,30,102,0,4,63,38,140,1
380,4590,31,102,0,4,65,39,140,1
390,4794,32,102,0,4,67,40,140,1
400,4998,33,102,0,4,69,41,140,1
410,5202,34,102,0,4,72,43,140,1
420,5406,35,102,0,4,74,45,140,1
430,5610,36,102,0,5,76,47,140,1
440,5814,37,102,0,5,78,49,140,1
450,6018,38,102,0,5,80,51,140,1
460,6222,39,102,0,5,82,53,140,1
470,6426,40,102,0,5,84,55,140,1
480,6630,41,102,0,5,86,57,140,1
490,6834,42,102,0,5,88,59,140,1
500,7000,43,102,0,5,90,61,140,1
510,7000,44,102,0,5,90,63,140,1
520,7000,45,102,0,5,90,65,140,1
530,7000,46,102,0,5,90,67,140,1
540,7000,47,102,0,5,90,69,140,1
550,7000,48,102,0,5,90,71,140,1
560,7000,49,102,0,5,90,73,140,1
570,7000,50,102,0,5,90,75,140,1
580,7000,51,102,0,5,90,77,140,1
590,7000,52,102,0,5,90,79,140,1
600,7000,53,102,0,5,90,81,140,1
610,7000,54,102,0,5,90,83,140,1
620,7000,55,102,0,5,90,85,140,1
630,7000,56,102,0,5,90,87,140,1
640,7000,57,102,0,5,90,89,140,1
650,7000,58,102,0,5,90,91,140,1
660,7000,59,102,0,5,90,93,140,1
670,7000,60,102,0,5,90,95,140,1
680,7000,61,102,0,5,90,97,140,1
690,7000,62,102,0,5,90,99,140,1
700,7000,63,102,0,5,90,101,140,1
710,7000,64,102,0,5,90,103,140,1
720,7000,65,102,0,5,90,105,140,1
730,7000,66,102,0,5,90,107,140,1
740,7000,67,102,0,5,90,109,140,1
750,7000,68,102,0,5,90,111,140,1
760,7000,69,102,0,5,90,111,140,1
770,7000,70,102,0,5,90,111,140,1
780,7000,70,102,0,5,90,111,140,1
790,7000,70,102,0,5,90,111,140,1
800,7000,70,102,0,5,90,111,140,1
810,7000,70,102,0,5,90,111,140,1
820,7000,70,102,0,5,90,111,140,1
830,7000,70,102,0,5,90,111,140,1
840,7000,70,102,0,5,90,111,140,1
850,7000,70,102,0,5,90,111,140,1
860,7000,70,102,0,5,90,111,140,1
870,7000,70,102,0,5,90,111,140,1
880,7000,70,102,0,5,90,111,140,1
890,7000,70,102,0,5,90,111,140,1
900,7000,70,102,0,5,90,111,140,1
910,7000,70,102,0,5,90,111,140,1
920,7000,70,102,0,5,90,111,140,1
930,7000,70,102,0,5,90,111,140,1
940,7000,70,102,0,5,90,111,140,1
950,7000,70,102,0,5,90,111,140,1
960,7000,70,102,0,5,90,111,140,1
970,7000,70,102,0,5,90,111,140,1
980,7000,70,102,0,5,90,111,140,1
990,7000,70,102,0,5,90,111,140,1
1000,7000,63,97,20,5,90,111,140,1
1010,7000,51,92,40,5,90,111,140,1
1020,7000,36,87,60,5,90,111,140,1
1030,7000,22,82,80,5,90,111,140,1
1040,7000,20,77,100,5,90,111,140,1
1050,7000,20,72,100,5,90,111,140,1
1060,7000,20,67,100,5,90,111,140,1
1070,7000,20,62,100,5,90,111,140,1
1080,7000,20,57,100,5,90,111,140,1
1090,7000,20,52,100,5,90,111,140,1
1100,7000,20,47,100,5,90,111,140,1
1110,7000,20,42,100,5,90,111,140,1
1120,7000,20,37,100,5,90,111,140,1
1130,7000,20,32,100,5,90,111,140,1
1140,7000,20,27,100,5,90,111,140,1
1150,7000,20,22,100,5,90,111,140,1
1160,7000,20,17,100,5,90,111,140,1
1170,7000,20,12,100,5,90,111,140,1
1180,7000,20,7,100,5,90,111,140,1
1190,7000,20,2,100,5,90,111,140,1
1200,7000,20,100,100,5,90,111,140,1
1210,7000,20,95,100,5,90,111,140,1
1220,7000,20,90,100,5,90,111,140,1
1230,7000,20,85,100,5,90,111,140,1
1240,7000,20,80,100,5,90,111,140,1
1250,7000,20,75,100,5,90,111,140,1
1260,7000,20,70,100,5,90,111,140,1
1270,7000,20,65,100,5,90,111,140,1
1280,7000,20,60,100,5,90,111,140,1
1290,7000,20,55,100,5,90,111,140,1
1300,7000,20,50,100,5,90,111,140,1
1310,7000,20,45,100,5,90,111,140,1
1320,7000,20,40,100,5,90,111,140,1
1330,7000,20,35,100,5,90,111,140,1
1340,7000,20,30,100,5,90,111,140,1
1350,7000,20,25,100,5,90,111,140,1
1360,7000,20,20,100,5,90,111,140,1
1370,7000,20,15,100,5,90,111,140,1
1380,7000,20,10,100,5,90,111,140,1
1390,7000,20,5,100,5,90,111,140,1
1400,6900,20,0,100,5,89,111,140,1
1410,6800,20,0,100,5,88,111,140,1
1420,6700,20,0,100,5,87,111,140,1
1430,6600,20,0,100,5,86,111,140,1
1440,6500,20,0,100,5,85,111,140,1
1450,6400,20,0,100,5,84,111,140,1
1460,6300,20,0,100,5,83,111,140,1
1470,6200,20,0,100,5,82,111,140,1
1480,6100,20,0,100,5,81,111,140,1
1490,6000,20,0,100,5,80,111,140,1
1500,5900,20,0,100,5,79,111,140,1
1510,5800,20,0,100,5,78,111,140,1
1520,5700,20,0,100,5,77,111,140,1
1530,5600,20,0,100,5,76,111,140,1
1540,5500,20,0,100,5,75,111,140,1
1550,5400,20,0,100,4,74,111,140,1
1560,5300,20,0,100,4,73,111,140,1
1570,5200,20,0,100,4,72,111,140,1
1580,5100,20,0,100,4,71,111,140,1
1590,5000,20,0,100,4,70,111,140,1
1600,4900,20,0,100,4,69,111,140,1
1610,4800,20,0,100,4,68,111,140,1
1620,4700,20,0,100,4,67,111,140,1
1630,4600,20,0,100,4,66,111,140,1
1640,4500,20,0,100,4,65,111,140,1
1650,4400,20,0,100,4,64,111,140,1
1660,4300,20,0,100,4,63,111,140,1
1670,4200,20,0,100,4,62,111,140,1
1680,4100,20,0,100,4,61,111,140,1
1690,4000,20,0,100,4,60,111,140,1
1700,3900,20,0,100,3,59,111,140,1
1710,3800,20,0,100,3,58,111,140,1
1720,3700,20,0,100,3,57,111,140,1
1730,3600,20,0,100,3,56,111,140,1
1740,3500,20,0,100,3,55,111,140,1
1750,3400,20,0,100,3,54,111,140,1
1760,3300,20,0,100,3,53,111,140,1
1770,3200,20,0,100,3,52,111,140,1
1780,3100,20,0,100,3,51,111,140,1
1790,3000,20,0,100,3,50,111,140,1
1800,2900,20,0,100,3,49,111,140,1
1810,2800,20,0,100,3,48,111,140,1
1820,2700,20,0,100,3,47,111,140,1
1830,2600,20,0,100,3,46,111,140,1
1840,2500,20,0,100,3,45,111,140,1
1850,2400,20,0,100,2,44,111,140,1
1860,2300,20,0,100,2,43,111,140,1
1870,2200,20,0,100,2,42,111,140,1
1880,2100,20,0,100,2,41,111,140,1
1890,2000,20,0,100,2,40,111,140,1
1900,1900,20,0,100,2,39,111,140,1
1910,1800,20,0,100,2,38,111,140,1
1920,1700,20,0,100,2,37,111,140,1
1930,1600,20,0,100,2,36,111,140,1
1940,1500,20,0,100,2,35,111,140,1
1950,1400,20,0,100,2,34,111,140,1
1960,1300,20,0,100,2,33,111,140,1
1970,1200,20,0,100,2,32,111,140,1
1980,1100,20,0,100,2,31,111,140,1
1990,1000,20,0,100,2,30,111,140,1
2000,900,20,0,90,2,29,111,140,1
2010,800,20,0,80,2,28,111,140,1
2020,800,20,0,70,2,28,111,140,1
2030,800,20,0,60,2,28,111,140,1
2040,800,20,0,50,2,28,111,140,1
2050,800,20,0,40,2,28,111,140,1
2060,800,20,0,30,2,28,111,140,1
2070,800,20,0,20,2,28,111,140,1
2080,800,20,0,10,2,28,111,140,1
2090,800,20,0,0,2,28,111,140,1
2100,800,20,0,0,2,28,111,140,1
2110,806,19,3,0,2,28,111,140,1
2120,818,18,6,0,2,28,111,140,1
2130,836,17,9,0,2,28,111,140,1
2140,860,16,12,0,2,28,111,140,1
2150,890,15,15,0,2,28,111,140,1
2160,926,14,18,0,2,29,111,140,1
2170,968,13,21,0,2,29,111,140,1
2180,1016,12,24,0,2,30,111,140,1
2190,1070,11,27,0,2,30,111,140,1
2200,1130,11,30,0,2,31,111,140,1
2210,1196,11,33,0,2,31,111,140,1
2220,1268,12,36,0,2,32,111,140,1
2230,1346,13,39,0,2,33,111,140,1
2240,1430,14,42,0,2,34,111,140,1
2250,1520,15,45,0,2,35,111,140,1
2260,1616,16,48,0,2,36,111,140,1
2270,1718,17,51,0,2,37,111,140,1
2280,1826,18,54,0,2,38,111,140,1
2290,1940,19,57,0,2,39,111,140,1
2300,2060,20,60,0,2,40,111,140,1
2310,2186,21,63,0,2,41,111,140,1
2320,2318,22,66,0,2,43,111,140,1
2330,2456,23,69,0,2,44,111,140,1
2340,2600,24,72,0,3,46,111,140,1
2350,2750,25,75,0,3,47,111,140,1
2360,2906,26,78,0,3,49,111,140,1
2370,3068,27,81,0,3,50,111,140,1
2380,3236,28,84,0,3,52,111,140,1
2390,3410,29,87,0,3,54,111,140,1
2400,3590,30,90,0,3,55,111,140,1
2410,3776,31,93,0,3,57,111,140,1
2420,3968,32,96,0,3,59,111,140,1
2430,4166,33,99,0,4,61,111,140,1
2440,4370,34,102,0,4,63,111,140,1
2450,4574,35,102,0,4,65,111,140,1
2460,4778,36,102,0,4,67,111,140,1
2470,4982,37,102,0,4,69,111,140,1
2480,5186,38,102,0,4,71,111,140,1
2490,5390,39,102,0,4,73,111,140,1
2500,5594,40,102,0,5,75,111,140,1
2510,5798,41,102,0,5,77,111,140,1
2520,6002,42,102,0,5,80,111,140,1
2530,6206,43,102,0,5,82,111,140,1
2540,6410,44,102,0,5,84,111,140,1
2550,6614,45,102,0,5,86,111,140,1
2560,6818,46,102,0,5,88,111,140,1
2570,7000,47,102,0,5,90,111,140,1
2580,7000,48,102,0,5,90,111,140,1
2590,7000,49,102,0,5,90,111,140,1
2600,7000,50,102,0,5,90,111,140,1
2610,7000,51,102,0,5,90,111,140,1
2620,7000,52,102,0,5,90,111,140,1
2630,7000,53,102,0,5,90,111,140,1
2640,7000,54,102,0,5,90,111,140,1
2650,7000,55,102,0,5,90,111,140,1
2660,7000,56,102,0,5,90,111,140,1
2670,7000,57,102,0,5,90,111,140,1
2680,7000,58,102,0,5,90,111,140,1
2690,7000,59,102,0,5,90,111,140,1
2700,7000,60,102,0,5,90,111,140,1
2710,7000,61,102,0,5,90,111,140,1
2720,7000,62,102,0,5,90,111,140,1
2730,7000,63,102,0,5,90,111,140,1
2740,7000,64,102,0,5,90,111,140,1
2750,7000,65,102,0,5,90,111,140,1
2760,7000,66,102,0,5,90,111,140,1
2770,7000,67,102,0,5,90,111,140,1
2780,7000,68,102,0,5,90,111,140,1
2790,7000,69,102,0,5,90,111,140,1
2800,7000,70,102,0,5,90,111,140,1
2810,7000,70,102,0,5,90,111,140,1
2820,7000,70,102,0,5,90,111,140,1
2830,7000,70,102,0,5,90,111,140,1
2840,7000,70,102,0,5,90,111,140,1
2850,7000,70,102,0,5,90,111,140,1
2860,7000,70,102,0,5,90,111,140,1
2870,7000,70,102,0,5,90,111,140,1
2880,7000,70,102,0,5,90,111,140,1
2890,7000,70,102,0,5,90,111,140,1
2900,7000,70,102,0,5,90,111,140,1
2910,7000,70,102,0,5,90,111,140,1
2920,7000,70,102,0,5,90,111,140,1
2930,7000,70,102,0,5,90,111,140,1
2940,7000,70,102,0,5,90,111,140,1
2950,7000,70,102,0,5,90,111,140,1
2960,7000,70,102,0,5,90,111,140,1
2970,7000,70,102,0,5,90,111,140,1
2980,7000,70,102,0,5,90,111,140,1
2990,7000,70,102,0,5,90,111,140,1
3000,7000,63,97,20,5,90,111,140,1
3010,7000,51,92,40,5,90,111,140,1
3020,7000,36,87,60,5,90,111,140,1
3030,7000,22,82,80,5,90,111,140,1
3040,7000,20,77,100,5,90,111,140,1
3050,7000,20,72,100,5,90,111,140,1
3060,7000,20,67,100,5,90,111,140,1
3070,7000,20,62,100,5,90,111,140,1
3080,7000,20,57,100,5,90,111,140,1
3090,7000,20,52,100,5,90,111,140,1
3100,7000,20,47,100,5,90,111,140,1
3110,7000,20,42,100,5,90,111,140,1
3120,7000,20,37,100,5,90,111,140,1
3130,7000,20,32,100,5,90,111,140,1
3140,7000,20,27,100,5,90,111,140,1
3150,7000,20,22,100,5,90,111,140,1
3160,7000,20,17,100,5,90,111,140,1
3170,7000,20,12,100,5,90,111,140,1
3180,7000,20,7,100,5,90,111,140,1
3190,7000,20,2,100,5,90,111,140,1
3200,7000,20,100,100,5,90,111,140,1
3210,7000,20,95,100,5,90,111,140,1
3220,7000,20,90,100,5,90,111,140,1
3230,7000,20,85,100,5,90,111,140,1
3240,7000,20,80,100,5,90,111,140,1
3250,7000,20,75,100,5,90,111,140,1
3260,7000,20,70,100,5,90,111,140,1
3270,7000,20,65,100,5,90,111,140,1
3280,7000,20,60,100,5,90,111,140,1
3290,7000,20,55,100,5,90,111,140,1
3300,7000,20,50,100,5,90,111,140,1
3310,7000,20,45,100,5,90,111,140,1
3320,7000,20,40,100,5,90,111,140,1
3330,7000,20,35,100,5,90,111,140,1
3340,7000,20,30,100,5,90,111,140,1
3350,7000,20,25,100,5,90,111,140,1
3360,7000,20,20,100,5,90,111,140,1
3370,7000,20,15,100,5,90,111,140,1
3380,7000,20,10,100,5,90,111,140,1
3390,7000,20,5,100,5,90,111,140,1
3400,6900,20,0,100,5,89,111,140,1
3410,6800,20,0,100,5,88,111,140,1
3420,6700,20,0,100,5,87,111,140,1
3430,6600,20,0,100,5,86,111,140,1
3440,6500,20,0,100,5,85,111,140,1
3450,6400,20,0,100,5,84,111,140,1
3460,6300,20,0,100,5,83,111,140,1
3470,6200,20,0,100,5,82,111,140,1
3480,6100,20,0,100,5,81,111,140,1
3490,6000,20,0,100,5,80,111,140,1
3500,5900,20,0,100,5,79,111,140,1
3510,5800,20,0,100,5,78,111,140,1
3520,5700,20,0,100,5,77,111,140,1
3530,5600,20,0,100,5,76,111,140,1
3540,5500,20,0,100,5,75,111,140,1
3550,5400,20,0,100,4,74,111,140,1
3560,5300,20,0,100,4,73,111,140,1
3570,5200,20,0,100,4,72,111,140,1
3580,5100,20,0,100,4,71,111,140,1
3590,5000,20,0,100,4,70,111,140,1
3600,4900,20,0,100,4,69,111,140,1
3610,4800,20,0,100,4,68,111,140,1
3620,4700,20,0,100,4,67,111,140,1
3630,4600,20,0,100,4,66,111,140,1
3640,4500,20,0,100,4,65,111,140,1
3650,4400,20,0,100,4,64,111,140,1
3660,4300,20,0,100,4,63,111,140,1
3670,4200,20,0,100,4,62,111,140,1
3680,4100,20,0,100,4,61,111,140,1
3690,4000,20,0,100,4,60,111,140,1
3700,3900,20,0,100,3,59,111,140,1
3710,3800,20,0,100,3,58,111,140,1
3720,3700,20,0,100,3,57,111,140,1
3730,3600,20,0,100,3,56,111,140,1
3740,3500,20,0,100,3,55,111,140,1
3750,3400,20,0,100,3,54,111,140,1
3760,3300,20,0,100,3,53,111,140,1
3770,3200,20,0,100,3,52,111,140,1
3780,3100,20,0,100,3,51,111,140,1
3790,3000,20,0,100,3,50,111,140,1
3800,2900,20,0,100,3,49,111,140,1
3810,2800,20,0,100,3,48,111,140,1
3820,2700,20,0,100,3,47,111,140,1
3830,2600,20,0,100,3,46,111,140,1
3840,2500,20,0,100,3,45,111,140,1
3850,2400,20,0,100,2,44,111,140,1
3860,2300,20,0,100,2,43,111,140,1
3870,2200,20,0,100,2,42,111,140,1
3880,2100,20,0,100,2,41,111,140,1
3890,2000,20,0,100,2,40,111,140,1
3900,1900,20,0,100,2,39,111,140,1
3910,1800,20,0,100,2,38,111,140,1
3920,1700,20,0,100,2,37,111,140,1
3930,1600,20,0,100,2,36,111,140,1
3940,1500,20,0,100,2,35,111,140,1
3950,1400,20,0,100,2,34,111,140,1
3960,1300,20,0,100,2,33,111,140,1
3970,1200,20,0,100,2,32,111,140,1
3980,1100,20,0,100,2,31,111,140,1
3990,1000,20,0,100,2,30,111,140,1
4000,900,20,0,90,2,29,111,140,1
4010,800,20,0,80,2,28,111,140,1
4020,800,20,0,70,2,28,111,140,1
4030,800,20,0,60,2,28,111,140,1
4040,800,20,0,50,2,28,111,140,1
4050,800,20,0,40,2,28,111,140,1
4060,800,20,0,30,2,28,111,140,1
4070,800,20,0,20,2,28,111,140,1
4080,800,20,0,10,2,28,111,140,1
4090,800,20,0,0,2,28,111,140,1
4100,800,20,0,0,2,28,111,140,1
4110,806,19,3,0,2,28,111,140,1
4120,818,18,6,0,2,28,111,140,1
4130,836,17,9,0,2,28,111,140,1
4140,860,16,12,0,2,28,111,140,1
4150,890,15,15,0,2,28,111,140,1
4160,926,14,18,0,2,29,111,140,1
4170,968,13,21,0,2,29,111,140,1
4180,1016,12,24,0,2,30,111,140,1
4190,1070,11,27,0,2,30,111,140,1
4200,1130,11,30,0,2,31,111,140,1
4210,1196,11,33,0,2,31,111,140,1
4220,1268,12,36,0,2,32,111,140,1
4230,1346,13,39,0,2,33,111,140,1
4240,1430,14,42,0,2,34,111,140,1
4250,1520,15,45,0,2,35,111,140,1
4260,1616,16,48,0,2,36,111,140,1
4270,1718,17,51,0,2,37,111,140,1
4280,1826,18,54,0,2,38,111,140,1
4290,1940,19,57,0,2,39,111,140,1
4300,2060,20,60,0,2,40,111,140,1
4310,2186,21,63,0,2,41,111,140,1
4320,2318,22,66,0,2,43,111,140,1
4330,2456,23,69,0,2,44,111,140,1
4340,2600,24,72,0,3,46,111,140,1
4350,2750,25,75,0,3,47,111,140,1
4360,2906,26,78,0,3,49,111,140,1
4370,3068,27,81,0,3,50,111,140,1
4380,3236,28,84,0,3,52,111,140,1
4390,3410,29,87,0,3,54,111,140,1
4400,3590,30,90,0,3,55,111,140,1
4410,3776,31,93,0,3,57,111,140,1
4420,3968,32,96,0,3,59,111,140,1
4430,4166,33,99,0,4,61,111,140,1
4440,4370,34,102,0,4,63,111,140,1
4450,4574,35,102,0,4,65,111,140,1
4460,4778,36,102,0,4,67,111,140,1
4470,4982,37,102,0,4,69,111,140,1
4480,5186,38,102,0,4,71,111,140,1
4490,5390,39,102,0,4,73,111,140,1
4500,5594,40,102,0,5,75,111,140,1
4510,5798,41,102,0,5,77,111,140,1
4520,6002,42,102,0,5,80,111,140,1
4530,6206,43,102,0,5,82,111,140,1
4540,6410,44,102,0,5,84,111,140,1
4550,6614,45,102,0,5,86,111,140,1
4560,6818,46,102,0,5,88,111,140,1
4570,7000,47,102,0,5,90,111,140,1
4580,7000,48,102,0,5,90,111,140,1
4590,7000,49,102,0,5,90,111,140,1
4600,7000,50,102,0,5,90,111,140,1
4610,7000,51,102,0,5,90,111,140,1
4620,7000,52,102,0,5,90,111,140,1
4630,7000,53,102,0,5,90,111,140,1
4640,7000,54,102,0,5,90,111,140,1
4650,7000,55,102,0,5,90,111,140,1
4660,7000,56,102,0,5,90,111,140,1
4670,7000,57,102,0,5,90,111,140,1
4680,7000,58,102,0,5,90,111,140,1
4690,7000,59,102,0,5,90,111,140,1
4700,7000,60,102,0,5,90,111,140,1
4710,7000,61,102,0,5,90,111,140,1
4720,7000,62,102,0,5,90,111,140,1
4730,7000,63,102,0,5,90,111,140,1
4740,7000,64,102,0,5,90,111,140,1
4750,7000,65,102,0,5,90,111,140,1
4760,7000,66,102,0,5,90,111,140,1
4770,7000,67,102,0,5,90,111,140,1
4780,7000,68,102,0,5,90,111,140,1
4790,7000,69,102,0,5,90,111,140,1
4800,7000,70,102,0,5,90,111,140,1
4810,7000,70,102,0,5,90,111,140,1
4820,7000,70,102,0,5,90,111,140,1
4830,7000,70,102,0,5,90,111,140,1
4840,7000,70,102,0,5,90,111,140,1
4850,7000,70,102,0,5,90,111,140,1
4860,7000,70,102,0,5,90,111,140,1
4870,7000,70,102,0,5,90,111,140,1
4880,7000,70,102,0,5,90,111,140,1
4890,7000,70,102,0,5,90,111,140,1
4900,7000,70,102,0,5,90,111,140,1
4910,7000,70,102,0,5,90,111,140,1
4920,7000,70,102,0,5,90,111,140,1
4930,7000,70,102,0,5,90,111,140,1
4940,7000,70,102,0,5,90,111,140,1
4950,7000,70,102,0,5,90,111,140,1
4960,7000,70,102,0,5,90,111,140,1
4970,7000,70,102,0,5,90,111,140,1
4980,7000,70,102,0,5,90,111,140,1
4990,7000,70,102,0,5,90,111,140,1
5000,7000,63,97,20,5,90,111,140,1
5010,7000,51,92,40,5,90,111,140,1
5020,7000,36,87,60,5,90,111,140,1
5030,7000,22,82,80,5,90,111,140,1
5040,7000,20,77,100,5,90,111,140,1
5050,7000,20,72,100,5,90,111,140,1
5060,7000,20,67,100,5,90,111,140,1
5070,7000,20,62,100,5,90,111,140,1
5080,7000,20,57,100,5,90,111,140,1
5090,7000,20,52,100,5,90,111,140,1
5100,7000,20,47,100,5,90,111,140,1
5110,7000,20,42,100,5,90,111,140,1
5120,7000,20,37,100,5,90,111,140,1
5130,7000,20,32,100,5,90,111,140,1
5140,7000,20,27,100,5,90,111,140,1
5150,7000,20,22,100,5,90,111,140,1
5160,7000,20,17,100,5,90,111,140,1
5170,7000,20,12,100,5,90,111,140,1
