Timestamp,RPM,Speed,Throttle,BrakePressure,Gear,OilPressure,EngineTemp,BatteryVoltage,EngineOn
15310,7000,20,45,100,5,90,111,140,1
15320,7000,20,40,100,5,90,111,140,1
15330,7000,20,35,100,5,90,111,140,1
15340,7000,20,30,100,5,90,111,140,1
15350,7000,20,25,100,5,90,111,140,1
15360,7000,20,20,100,5,90,111,140,1
15370,7000,20,15,100,5,90,111,140,1
15380,7000,20,10,100,5,90,111,140,1
15390,7000,20,5,100,5,90,111,140,1
15400,6900,20,0,100,5,89,111,140,1
15410,6800,20,0,100,5,88,111,140,1
15420,6700,20,0,100,5,87,111,140,1
15430,6600,20,0,100,5,86,111,140,1
15440,6500,20,0,100,5,85,111,140,1
15450,6400,20,0,100,5,84,111,140,1
15460,6300,20,0,100,5,83,111,140,1
15470,6200,20,0,100,5,82,111,140,1
15480,6100,20,0,100,5,81,111,140,1
15490,6000,20,0,100,5,80,111,140,1
15500,5900,20,0,100,5,79,111,140,1
15510,5800,20,0,100,5,78,111,140,1
15520,5700,20,0,100,5,77,111,140,1
15530,5600,20,0,100,5,76,111,140,1
15540,5500,20,0,100,5,75,111,140,1
15550,5400,20,0,100,4,74,111,140,1
15560,5300,20,0,100,4,73,111,140,1
15570,5200,20,0,100,4,72,111,140,1
15580,5100,20,0,100,4,71,111,140,1
15590,5000,20,0,100,4,70,111,140,1
15600,4900,20,0,100,4,69,111,140,1
15610,4800,20,0,100,4,68,111,140,1
15620,4700,20,0,100,4,67,111,140,1
15630,4600,20,0,100,4,66,111,140,1
15640,4500,20,0,100,4,65,111,140,1
15650,4400,20,0,100,4,64,111,140,1
15660,4300,20,0,100,4,63,111,140,1
15670,4200,20,0,100,4,62,111,140,1
15680,4100,20,0,100,4,61,111,140,1
15690,4000,20,0,100,4,60,111,140,1
15700,3900,20,0,100,3,59,111,140,1
15710,3800,20,0,100,3,58,111,140,1
15720,3700,20,0,100,3,57,111,140,1
15730,3600,20,0,100,3,56,111,140,1
15740,3500,20,0,100,3,55,111,140,1
15750,3400,20,0,100,3,54,111,140,1
15760,3300,20,0,100,3,53,111,140,1
15770,3200,20,0,100,3,52,111,140,1
15780,3100,20,0,100,3,51,111,140,1
15790,3000,20,0,100,3,50,111,140,1
15800,2900,20,0,100,3,49,111,140,1
15810,2800,20,0,100,3,48,111,140,1
15820,2700,20,0,100,3,47,111,140,1
15830,2600,20,0,100,3,46,111,140,1
15840,2500,20,0,100,3,45,111,140,1
15850,2400,20,0,100,2,44,111,140,1
15860,2300,20,0,100,2,43,111,140,1
15870,2200,20,0,100,2,42,111,140,1
15880,2100,20,0,100,2,41,111,140,1
15890,2000,20,0,100,2,40,111,140,1
15900,1900,20,0,100,2,39,111,140,1
15910,1800,20,0,100,2,38,111,140,1
15920,1700,20,0,100,2,37,111,140,1
15930,1600,20,0,100,2,36,111,140,1
15940,1500,20,0,100,2,35,111,140,1
15950,1400,20,0,100,2,34,111,140,1
15960,1300,20,0,100,2,33,111,140,1
15970,1200,20,0,100,2,32,111,140,1
15980,1100,20,0,100,2,31,111,140,1
15990,1000,20,0,100,2,30,111,140,1
16000,900,20,0,90,2,29,111,140,1
16010,800,20,0,80,2,28,111,140,1
16020,800,20,0,70,2,28,111,140,1
16030,800,20,0,60,2,28,111,140,1
16040,800,20,0,50,2,28,111,140,1
16050,800,20,0,40,2,28,111,140,1
16060,800,20,0,30,2,28,111,140,1
16070,800,20,0,20,2,28,111,140,1
16080,800,20,0,10,2,28,111,140,1
16090,800,20,0,0,2,28,111,140,1
16100,800,20,0,0,2,28,111,140,1
16110,806,19,3,0,2,28,111,140,1
16120,818,18,6,0,2,28,111,140,1
16130,836,17,9,0,2,28,111,140,1
16140,860,16,12,0,2,28,111,140,1
16150,890,15,15,0,2,28,111,140,1
16160,926,14,18,0,2,29,111,140,1
16170,968,13,21,0,2,29,111,140,1
16180,1016,12,24,0,2,30,111,140,1
16190,1070,11,27,0,2,30,111,140,1
16200,1130,11,30,0,2,31,111,140,1
16210,1196,11,33,0,2,31,111,140,1
16220,1268,12,36,0,2,32,111,140,1
16230,1346,13,39,0,2,33,111,140,1
16240,1430,14,42,0,2,34,111,140,1
16250,1520,15,45,0,2,35,111,140,1
16260,1616,16,48,0,2,36,111,140,1
16270,1718,17,51,0,2,37,111,140,1
16280,1826,18,54,0,2,38,111,140,1
16290,1940,19,57,0,2,39,111,140,1
16300,2060,20,60,0,2,40,111,140,1
16310,2186,21,63,0,2,41,111,140,1
16320,2318,22,66,0,2,43,111,140,1
16330,2456,23,69,0,2,44,111,140,1
16340,2600,24,72,0,3,46,111,140,1
16350,2750,25,75,0,3,47,111,140,1
16360,2906,26,78,0,3,49,111,140,1
16370,3068,27,81,0,3,50,111,140,1
16380,3236,28,84,0,3,52,111,140,1
16390,3410,29,87,0,3,54,111,140,1
16400,3590,30,90,0,3,55,111,140,1
16410,3776,31,93,0,3,57,111,140,1
16420,3968,32,96,0,3,59,111,140,1
16430,4166,33,99,0,4,61,111,140,1
16440,4370,34,102,0,4,63,111,140,1
16450,4574,35,102,0,4,65,111,140,1
16460,4778,36,102,0,4,67,111,140,1
16470,4982,37,102,0,4,69,111,140,1
16480,5186,38,102,0,4,71,111,140,1
16490,5390,39,102,0,4,73,111,140,1
16500,5594,40,102,0,5,75,111,140,1
16510,5798,41,102,0,5,77,111,140,1
16520,6002,42,102,0,5,80,111,140,1
16530,6206,43,102,0,5,82,111,140,1
16540,6410,44,102,0,5,84,111,140,1
16550,6614,45,102,0,5,86,111,140,1
16560,6818,46,102,0,5,88,111,140,1
16570,7000,47,102,0,5,90,111,140,1
16580,7000,48,102,0,5,90,111,140,1
16590,7000,49,102,0,5,90,111,140,1
16600,7000,50,102,0,5,90,111,140,1
16610,7000,51,102,0,5,90,111,140,1
16620,7000,52,102,0,5,90,111,140,1
16630,7000,53,102,0,5,90,111,140,1
16640,7000,54,102,0,5,90,111,140,1
16650,7000,55,102,0,5,90,111,140,1
16660,7000,56,102,0,5,90,111,140,1
16670,7000,57,102,0,5,90,111,140,1
16680,7000,58,102,0,5,90,111,140,1
16690,7000,59,102,0,5,90,111,140,1
16700,7000,60,102,0,5,90,111,140,1
16710,7000,61,102,0,5,90,111,140,1
16720,7000,62,102,0,5,90,111,140,1
16730,7000,63,102,0,5,90,111,140,1
16740,7000,64,102,0,5,90,111,140,1
16750,7000,65,102,0,5,90,111,140,1
16760,7000,66,102,0,5,90,111,140,1
16770,7000,67,102,0,5,90,111,140,1
16780,7000,68,102,0,5,90,111,140,1
16790,7000,69,102,0,5,90,111,140,1
16800,7000,70,102,0,5,90,111,140,1
16810,7000,70,102,0,5,90,111,140,1
16820,7000,70,102,0,5,90,111,140,1
16830,7000,70,102,0,5,90,111,140,1
16840,7000,70,102,0,5,90,111,140,1
16850,7000,70,102,0,5,90,111,140,1
16860,7000,70,102,0,5,90,111,140,1
16870,7000,70,102,0,5,90,111,140,1
16880,7000,70,102,0,5,90,111,140,1
16890,7000,70,102,0,5,90,111,140,1
16900,7000,70,102,0,5,90,111,140,1
16910,7000,70,102,0,5,90,111,140,1
16920,7000,70,102,0,5,90,111,140,1
16930,7000,70,102,0,5,90,111,140,1
16940,7000,70,102,0,5,90,111,140,1
16950,7000,70,102,0,5,90,111,140,1
16960,7000,70,102,0,5,90,111,140,1
16970,7000,70,102,0,5,90,111,140,1
16980,7000,70,102,0,5,90,111,140,1
16990,7000,70,102,0,5,90,111,140,1
17000,7000,63,97,20,5,90,111,140,1
17010,7000,51,92,40,5,90,111,140,1
17020,7000,36,87,60,5,90,111,140,1
17030,7000,22,82,80,5,90,111,140,1
17040,7000,20,77,100,5,90,111,140,1
17050,7000,20,72,100,5,90,111,140,1
17060,7000,20,67,100,5,90,111,140,1
17070,7000,20,62,100,5,90,111,140,1
17080,7000,20,57,100,5,90,111,140,1
17090,7000,20,52,100,5,90,111,140,1
17100,7000,20,47,100,5,90,111,140,1
17110,7000,20,42,100,5,90,111,140,1
17120,7000,20,37,100,5,90,111,140,1
17130,7000,20,32,100,5,90,111,140,1
17140,7000,20,27,100,5,90,111,140,1
17150,7000,20,22,100,5,90,111,140,1
17160,7000,20,17,100,5,90,111,140,1
17170,7000,20,12,100,5,90,111,140,1
17180,7000,20,7,100,5,90,111,140,1
17190,7000,20,2,100,5,90,111,140,1
17200,7000,20,100,100,5,90,111,140,1
17210,7000,20,95,100,5,90,111,140,1
17220,7000,20,90,100,5,90,111,140,1
17230,7000,20,85,100,5,90,111,140,1
17240,7000,20,80,100,5,90,111,140,1
17250,7000,20,75,100,5,90,111,140,1
17260,7000,20,70,100,5,90,111,140,1
17270,7000,20,65,100,5,90,111,140,1
17280,7000,20,60,100,5,90,111,140,1
17290,7000,20,55,100,5,90,111,140,1
17300,7000,20,50,100,5,90,111,140,1
17310,7000,20,45,100,5,90,111,140,1
17320,7000,20,40,100,5,90,111,140,1
17330,7000,20,35,100,5,90,111,140,1
17340,7000,20,30,100,5,90,111,140,1
17350,7000,20,25,100,5,90,111,140,1
17360,7000,20,20,100,5,90,111,140,1
17370,7000,20,15,100,5,90,111,140,1
17380,7000,20,10,100,5,90,111,140,1
17390,7000,20,5,100,5,90,111,140,1
17400,6900,20,0,100,5,89,111,140,1
17410,6800,20,0,100,5,88,111,140,1
17420,6700,20,0,100,5,87,111,140,1
17430,6600,20,0,100,5,86,111,140,1
17440,6500,20,0,100,5,85,111,140,1
17450,6400,20,0,100,5,84,111,140,1
17460,6300,20,0,100,5,83,111,140,1
17470,6200,20,0,100,5,82,111,140,1
17480,6100,20,0,100,5,81,111,140,1
17490,6000,20,0,100,5,80,111,140,1
17500,5900,20,0,100,5,79,111,140,1
17510,5800,20,0,100,5,78,111,140,1
17520,5700,20,0,100,5,77,111,140,1
17530,5600,20,0,100,5,76,111,140,1
17540,5500,20,0,100,5,75,111,140,1
17550,5400,20,0,100,4,74,111,140,1
17560,5300,20,0,100,4,73,111,140,1
17570,5200,20,0,100,4,72,111,140,1
17580,5100,20,0,100,4,71,111,140,1
17590,5000,20,0,100,4,70,111,140,1
17600,4900,20,0,100,4,69,111,140,1
17610,4800,20,0,100,4,68,111,140,1
17620,4700,20,0,100,4,67,111,140,1
17630,4600,20,0,100,4,66,111,140,1
17640,4500,20,0,100,4,65,111,140,1
17650,4400,20,0,100,4,64,111,140,1
17660,4300,20,0,100,4,63,111,140,1
17670,4200,20,0,100,4,62,111,140,1
17680,4100,20,0,100,4,61,111,140,1
17690,4000,20,0,100,4,60,111,140,1
17700,3900,20,0,100,3,59,111,140,1
17710,3800,20,0,100,3,58,111,140,1
17720,3700,20,0,100,3,57,111,140,1
17730,3600,20,0,100,3,56,111,140,1
17740,3500,20,0,100,3,55,111,140,1
17750,3400,20,0,100,3,54,111,140,1
17760,3300,20,0,100,3,53,111,140,1
17770,3200,20,0,100,3,52,111,140,1
17780,3100,20,0,100,3,51,111,140,1
17790,3000,20,0,100,3,50,111,140,1
17800,2900,20,0,100,3,49,111,140,1
17810,2800,20,0,100,3,48,111,140,1
17820,2700,20,0,100,3,47,111,140,1
17830,2600,20,0,100,3,46,111,140,1
17840,2500,20,0,100,3,45,111,140,1
17850,2400,20,0,100,2,44,111,140,1
17860,2300,20,0,100,2,43,111,140,1
17870,2200,20,0,100,2,42,111,140,1
17880,2100,20,0,100,2,41,111,140,1
17890,2000,20,0,100,2,40,111,140,1
17900,1900,20,0,100,2,39,111,140,1
17910,1800,20,0,100,2,38,111,140,1
17920,1700,20,0,100,2,37,111,140,1
17930,1600,20,0,100,2,36,111,140,1
17940,1500,20,0,100,2,35,111,140,1
17950,1400,20,0,100,2,34,111,140,1
17960,1300,20,0,100,2,33,111,140,1
17970,1200,20,0,100,2,32,111,140,1
17980,1100,20,0,100,2,31,111,140,1
17990,1000,20,0,100,2,30,111,140,1
18000,900,20,0,90,2,29,111,140,1
18010,800,20,0,80,2,28,111,140,1
18020,800,20,0,70,2,28,111,140,1
18030,800,20,0,60,2,28,111,140,1
18040,800,20,0,50,2,28,111,140,1
18050,800,20,0,40,2,28,111,140,1
18060,800,20,0,30,2,28,111,140,1
18070,800,20,0,20,2,28,111,140,1
18080,800,20,0,10,2,28,111,140,1
18090,800,20,0,0,2,28,111,140,1
18100,800,20,0,0,2,28,111,140,1
18110,806,19,3,0,2,28,111,140,1
18120,818,18,6,0,2,28,111,140,1
18130,836,17,9,0,2,28,111,140,1
18140,860,16,12,0,2,28,111,140,1
18150,890,15,15,0,2,28,111,140,1
18160,926,14,18,0,2,29,111,140,1
18170,968,13,21,0,2,29,111,140,1
18180,1016,12,24,0,2,30,111,140,1
18190,1070,11,27,0,2,30,111,140,1
18200,1130,11,30,0,2,31,111,140,1
18210,1196,11,33,0,2,31,111,140,1
18220,1268,12,36,0,2,32,111,140,1
18230,1346,13,39,0,2,33,111,140,1
18240,1430,14,42,0,2,34,111,140,1
18250,1520,15,45,0,2,35,111,140,1
18260,1616,16,48,0,2,36,111,140,1
18270,1718,17,51,0,2,37,111,140,1
18280,1826,18,54,0,2,38,111,140,1
18290,1940,19,57,0,2,39,111,140,1
18300,2060,20,60,0,2,40,111,140,1
18310,2186,21,63,0,2,41,111,140,1
18320,2318,22,66,0,2,43,111,140,1
18330,2456,23,69,0,2,44,111,140,1
18340,2600,24,72,0,3,46,111,140,1
18350,2750,25,75,0,3,47,111,140,1
18360,2906,26,78,0,3,49,111,140,1
18370,3068,27,81,0,3,50,111,140,1
18380,3236,28,84,0,3,52,111,140,1
18390,3410,29,87,0,3,54,111,140,1
18400,3590,30,90,0,3,55,111,140,1
18410,3776,31,93,0,3,57,111,140,1
18420,3968,32,96,0,3,59,111,140,1
18430,4166,33,99,0,4,61,111,140,1
18440,4370,34,102,0,4,63,111,140,1
18450,4574,35,102,0,4,65,111,140,1
18460,4778,36,102,0,4,67,111,140,1
18470,4982,37,102,0,4,69,111,140,1
18480,5186,38,102,0,4,71,111,140,1
18490,5390,39,102,0,4,73,111,140,1
18500,5594,40,102,0,5,75,111,140,1
18510,5798,41,102,0,5,77,111,140,1
18520,6002,42,102,0,5,80,111,140,1
18530,6206,43,102,0,5,82,111,140,1
18540,6410,44,102,0,5,84,111,140,1
18550,6614,45,102,0,5,86,111,140,1
18560,6818,46,102,0,5,88,111,140,1
18570,7000,47,102,0,5,90,111,140,1
18580,7000,48,102,0,5,90,111,140,1
18590,7000,49,102,0,5,90,111,140,1
18600,7000,50,102,0,5,90,111,140,1
18610,7000,51,102,0,5,90,111,140,1
18620,7000,52,102,0,5,90,111,140,1
18630,7000,53,102,0,5,90,111,140,1
18640,7000,54,102,0,5,90,111,140,1
18650,7000,55,102,0,5,90,111,140,1
18660,7000,56,102,0,5,90,111,140,1
18670,7000,57,102,0,5,90,111,140,1
18680,7000,58,102,0,5,90,111,140,1
18690,7000,59,102,0,5,90,111,140,1
18700,7000,60,102,0,5,90,111,140,1
18710,7000,61,102,0,5,90,111,140,1
18720,7000,62,102,0,5,90,111,140,1
18730,7000,63,102,0,5,90,111,140,1
18740,7000,64,102,0,5,90,111,140,1
18750,7000,65,102,0,5,90,111,140,1
18760,7000,66,102,0,5,90,111,140,1
18770,7000,67,102,0,5,90,111,140,1
18780,7000,68,102,0,5,90,111,140,1
18790,7000,69,102,0,5,90,111,140,1
18800,7000,70,102,0,5,90,111,140,1
18810,7000,70,102,0,5,90,111,140,1
18820,7000,70,102,0,5,90,111,140,1
18830,7000,70,102,0,5,90,111,140,1
18840,7000,70,102,0,5,90,111,140,1
18850,7000,70,102,0,5,90,111,140,1
18860,7000,70,102,0,5,90,111,140,1
18870,7000,70,102,0,5,90,111,140,1
18880,7000,70,102,0,5,90,111,140,1
18890,7000,70,102,0,5,90,111,140,1
18900,7000,70,102,0,5,90,111,140,1
18910,7000,70,102,0,5,90,111,140,1
18920,7000,70,102,0,5,90,111,140,1
18930,7000,70,102,0,5,90,111,140,1
18940,7000,70,102,0,5,90,111,140,1
18950,7000,70,102,0,5,90,111,140,1
18960,7000,70,102,0,5,90,111,140,1
18970,7000,70,102,0,5,90,111,140,1
18980,7000,70,102,0,5,90,111,140,1
18990,7000,70,102,0,5,90,111,140,1
19000,7000,63,97,20,5,90,111,140,1
19010,7000,51,92,40,5,90,111,140,1
19020,7000,36,87,60,5,90,111,140,1
19030,7000,22,82,80,5,90,111,140,1
19040,7000,20,77,100,5,90,111,140,1
19050,7000,20,72,100,5,90,111,140,1
19060,7000,20,67,100,5,90,111,140,1
19070,7000,20,62,100,5,90,111,140,1
19080,7000,20,57,100,5,90,111,140,1
19090,7000,20,52,100,5,90,111,140,1
19100,7000,20,47,100,5,90,111,140,1
19110,7000,20,42,100,5,90,111,140,1
19120,7000,20,37,100,5,90,111,140,1
19130,7000,20,32,100,5,90,111,140,1
19140,7000,20,27,100,5,90,111,140,1
19150,7000,20,22,100,5,90,111,140,1
19160,7000,20,17,100,5,90,111,140,1
19170,7000,20,12,100,5,90,111,140,1
19180,7000,20,7,100,5,90,111,140,1
19190,7000,20,2,100,5,90,111,140,1
19200,7000,20,100,100,5,90,111,140,1
19210,7000,20,95,100,5,90,111,140,1
19220,7000,20,90,100,5,90,111,140,1
19230,7000,20,85,100,5,90,111,140,1
19240,7000,20,80,100,5,90,111,140,1
19250,7000,20,75,100,5,90,111,140,1
19260,7000,20,70,100,5,90,111,140,1
19270,7000,20,65,100,5,90,111,140,1
19280,7000,20,60,100,5,90,111,140,1
19290,7000,20,55,100,5,90,111,140,1
19300,7000,20,50,100,5,90,111,140,1
19310,7000,20,45,100,5,90,111,140,1
19320,7000,20,40,100,5,90,111,140,1
19330,7000,20,35,100,5,90,111,140,1
19340,7000,20,30,100,5,90,111,140,1
19350,7000,20,25,100,5,90,111,140,1
19360,7000,20,20,100,5,90,111,140,1
19370,7000,20,15,100,5,90,111,140,1
19380,7000,20,10,100,5,90,111,140,1
19390,7000,20,5,100,5,90,111,140,1
19400,6900,20,0,100,5,89,111,140,1
19410,6800,20,0,100,5,88,111,140,1
19420,6700,20,0,100,5,87,111,140,1
19430,6600,20,0,100,5,86,111,140,1
19440,6500,20,0,100,5,85,111,140,1
19450,6400,20,0,100,5,84,111,140,1
19460,6300,20,0,100,5,83,111,140,1
19470,6200,20,0,100,5,82,111,140,1
19480,6100,20,0,100,5,81,111,140,1
19490,6000,20,0,100,5,80,111,140,1
19500,5900,20,0,100,5,79,111,140,1
19510,5800,20,0,100,5,78,111,140,1
19520,5700,20,0,100,5,77,111,140,1
19530,5600,20,0,100,5,76,111,140,1
19540,5500,20,0,100,5,75,111,140,1
19550,5400,20,0,100,4,74,111,140,1
19560,5300,20,0,100,4,73,111,140,1
19570,5200,20,0,100,4,72,111,140,1
19580,5100,20,0,100,4,71,111,140,1
19590,5000,20,0,100,4,70,111,140,1
19600,4900,20,0,100,4,69,111,140,1
19610,4800,20,0,100,4,68,111,140,1
19620,4700,20,0,100,4,67,111,140,1
19630,4600,20,0,100,4,66,111,140,1
19640,4500,20,0,100,4,65,111,140,1
19650,4400,20,0,100,4,64,111,140,1
19660,4300,20,0,100,4,63,111,140,1
19670,4200,20,0,100,4,62,111,140,1
19680,4100,20,0,100,4,61,111,140,1
19690,4000,20,0,100,4,60,111,140,1
19700,3900,20,0,100,3,59,111,140,1
19710,3800,20,0,100,3,58,111,140,1
19720,3700,20,0,100,3,57,111,140,1
19730,3600,20,0,100,3,56,111,140,1
19740,3500,20,0,100,3,55,111,140,1
19750,3400,20,0,100,3,54,111,140,1
19760,3300,20,0,100,3,53,111,140,1
19770,3200,20,0,100,3,52,111,140,1
19780,3100,20,0,100,3,51,111,140,1
19790,3000,20,0,100,3,50,111,140,1
19800,2900,20,0,100,3,49,111,140,1
19810,2800,20,0,100,3,48,111,140,1
19820,2700,20,0,100,3,47,111,140,1
19830,2600,20,0,100,3,46,111,140,1
19840,2500,20,0,100,3,45,111,140,1
19850,2400,20,0,100,2,44,111,140,1
19860,2300,20,0,100,2,43,111,140,1
19870,2200,20,0,100,2,42,111,140,1
19880,2100,20,0,100,2,41,111,140,1
19890,2000,20,0,100,2,40,111,140,1
19900,1900,20,0,100,2,39,111,140,1
19910,1800,20,0,100,2,38,111,140,1
19920,1700,20,0,100,2,37,111,140,1
19930,1600,20,0,100,2,36,111,140,1
19940,1500,20,0,100,2,35,111,140,1
19950,1400,20,0,100,2,34,111,140,1
19960,1300,20,0,100,2,33,111,140,1
19970,1200,20,0,100,2,32,111,140,1
19980,1100,20,0,100,2,31,111,140,1
19990,1000,20,0,100,2,30,111,140,1
20000,900,20,0,90,2,29,111,140,1
20010,800,20,0,80,2,28,111,140,1
20020,800,20,0,70,2,28,111,140,1
20030,800,20,0,60,2,28,111,140,1
20040,800,20,0,50,2,28,111,140,1
20050,800,20,0,40,2,28,111,140,1
20060,800,20,0,30,2,28,111,140,1
20070,800,20,0,20,2,28,111,140,1
20080,800,20,0,10,2,28,111,140,1
20090,800,20,0,0,2,28,111,140,1
20100,800,20,0,0,2,28,111,140,1
20110,806,19,3,0,2,28,111,140,1
20120,818,18,6,0,2,28,111,140,1
20130,836,17,9,0,2,28,111,140,1
20140,860,16,12,0,2,28,111,140,1
20150,890,15,15,0,2,28,111,140,1
20160,926,14,18,0,2,29,111,140,1
20170,968,13,21,0,2,29,111,140,1
20180,1016,12,24,0,2,30,111,140,1
20190,1070,11,27,0,2,30,111,140,1
20200,1130,11,30,0,2,31,111,140,1
20210,1196,11,33,0,2,31,111,140,1
20220,1268,12,36,0,2,32,111,140,1
20230,1346,13,39,0,2,33,111,140,1
20240,1430,14,42,0,2,34,111,140,1
20250,1520,15,45,0,2,35,111,140,1
20260,1616,16,48,0,2,36,111,140,1
20270,1718,17,51,0,2,37,111,140,1
20280,1826,18,54,0,2,38,111,140,1
20290,1940,19,57,0,2,39,111,140,1
20300,2060,20,60,0,2,40,111,140,1
20310,2186,21,63,0,2,41,111,140,1
2